"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"635","down","hsa04060","Cytokine-cytokine receptor interaction","15/746","216/7064",0.974677829195181,0.999999999996842,0.918600849948064,"3595/163702/7132/50615/6348/2057/2657/130399/655/1524/658/90865/3590/1896/1438",15
"636","down","hsa05322","Systemic lupus erythematosus","3/746","67/7064",0.977973225629817,0.999999999996842,0.918600849948064,"717/720/721",3
"637","down","hsa05321","Inflammatory bowel disease","2/746","52/7064",0.97878951292775,0.999999999996842,0.918600849948064,"3595/50615",2
"638","down","hsa04640","Hematopoietic cell lineage","4/746","82/7064",0.979037991221445,0.999999999996842,0.918600849948064,"2057/3815/3590/1438",4
"639","down","hsa03030","DNA replication","1/746","35/7064",0.980085089043013,0.999999999996842,0.918600849948064,"4171",1
"640","down","hsa05140","Leishmaniasis","3/746","69/7064",0.981471216445099,0.999999999996842,0.918600849948064,"65108/5595/5594",3
"641","down","hsa04672","Intestinal immune network for IgA production","1/746","39/7064",0.987287575028786,0.999999999996842,0.918600849948064,"102723996",1
"642","down","hsa03022","Basal transcription factors","1/746","40/7064",0.988637535032847,0.999999999996842,0.918600849948064,"6874",1
"643","down","hsa03440","Homologous recombination","1/746","40/7064",0.988637535032847,0.999999999996842,0.918600849948064,"5892",1
"644","down","hsa04061","Viral protein interaction with cytokine and cytokine receptor","3/746","76/7064",0.989988741360791,0.999999999996842,0.918600849948064,"7132/6348/1524",3
"645","down","hsa05220","Chronic myeloid leukemia","3/746","76/7064",0.989988741360791,0.999999999996842,0.918600849948064,"5595/5605/5594",3
"646","down","hsa05020","Prion disease","16/746","246/7064",0.990343739071001,0.999999999996842,0.918600849948064,"5567/842/4684/3709/3831/5595/6261/1457/5594/5708/203068/7280/2534/2902/116443/4851",16
"647","down","hsa04218","Cellular senescence","8/746","149/7064",0.991825760761105,0.999999999996842,0.918600849948064,"824/2475/3709/801/5595/5605/805/5594",8
"648","down","hsa05202","Transcriptional misregulation in cancer","9/746","163/7064",0.992318988230287,0.999999999996842,0.918600849948064,"5087/6935/8861/9915/2521/26471/2130/55589/5747",9
"649","down","hsa05323","Rheumatoid arthritis","3/746","81/7064",0.993607633880638,0.999999999996842,0.918600849948064,"3683/535/6348",3
"650","down","hsa05162","Measles","5/746","116/7064",0.99566640107102,0.999999999996842,0.918600849948064,"842/103/29110/440275/1457",5
"651","down","hsa04714","Thermogenesis","11/746","211/7064",0.998229589483265,0.999999999996842,0.918600849948064,"8289/5567/2475/6602/6601/113/71/2260/114/6595/2182",11
"652","down","hsa04068","FoxO signaling pathway","4/746","119/7064",0.99910374903599,0.999999999996842,0.918600849948064,"5595/5605/9454/5594",4
"653","down","hsa05415","Diabetic cardiomyopathy","8/746","183/7064",0.999322009275474,0.999999999996842,0.918600849948064,"2475/142/183/818/5164/23236/817/2539",8
"654","down","hsa04932","Non-alcoholic fatty liver disease","5/746","142/7064",0.999513122116355,0.999999999996842,0.918600849948064,"1571/4296/7132/6720/7186",5
"655","down","hsa05169","Epstein-Barr virus infection","7/746","180/7064",0.999732580900075,0.999999999996842,0.918600849948064,"842/29110/567/3683/5336/5708/7186",7
"656","down","hsa05208","Chemical carcinogenesis - reactive oxygen species","8/746","199/7064",0.999807379920635,0.999999999996842,0.918600849948064,"2946/1571/5595/5338/5605/9817/5594/5747",8
"657","down","hsa00190","Oxidative phosphorylation","2/746","116/7064",0.999968155752461,0.999999999996842,0.918600849948064,"64077/535",2
"658","down","hsa03010","Ribosome","2/746","131/7064",0.999993501953815,0.999999999996842,0.918600849948064,"6229/6234",2
"659","down","hsa05168","Herpes simplex virus 1 infection","13/746","483/7064",0.999999999996842,0.999999999996842,0.918600849948064,"339559/2475/842/29110/7132/6430/8892/440275/567/7596/6431/7098/7186",13
"660","up","hsa03010","Ribosome","69/1296","131/7064",3.97131634797297e-19,1.33436229291892e-16,1.20811623638336e-16,"6202/6125/65005/6229/6181/6188/6207/6230/6171/6128/6144/6235/6176/64963/6124/6218/6137/10573/6187/6210/6147/6143/6155/6169/51081/6154/9349/100526842/6209/51073/64981/6142/6223/23521/6205/6203/6158/6193/6217/6201/6233/51263/6160/6227/6122/6138/3921/6165/6152/6164/6189/6133/6228/6208/6222/6206/6204/100529239/6224/6129/6156/6132/6130/6194/11224/6173/6134/6191/6170",69
"661","up","hsa00190","Oxidative phosphorylation","63/1296","116/7064",1.85690065289603e-18,3.11959309686533e-16,2.82444362466817e-16,"533/7388/515/4720/509/5464/1351/4728/6392/10632/4704/1337/517/506/55967/479/4707/9377/7385/1327/4706/535/1353/10476/4729/498/51079/1340/1346/1329/4709/518/4719/514/4731/522/539/29796/4700/4710/4711/7384/10063/521/27068/4717/4724/1350/1347/9296/4708/4697/54205/9551/526/4715/7381/1345/9550/4702/1349/4694/54539",63
"662","up","hsa05415","Diabetic cardiomyopathy","81/1296","183/7064",2.36304441406972e-16,2.64660974375809e-14,2.39620994970579e-14,"7388/515/4720/6262/2475/6513/25874/10000/509/7417/818/1351/4728/6392/4704/2597/488/1337/2998/517/506/55967/9882/7043/4707/9377/7385/487/1327/4706/5578/489/10476/4729/498/51079/1340/3643/1346/208/1329/4709/518/4719/3667/23236/514/4731/522/539/29796/4700/7048/4710/5290/4711/7384/5291/291/5602/4717/4724/1350/7416/1347/4708/4846/4697/5166/7419/4715/7381/1345/5524/4702/5160/1349/292/4694/54539/293",81
"663","up","hsa05171","Coronavirus disease - COVID-19","81/1296","201/7064",1.43193546524117e-13,1.03634021353991e-11,9.38290481557128e-12,"6202/6125/3716/6403/6229/6181/6188/6207/834/6230/51135/6171/7450/7132/6128/6144/6235/6176/6124/6218/6137/6187/6210/5595/6147/6143/6155/5578/6169/6154/9349/6774/100526842/6209/6142/6223/23521/6205/6203/6158/6193/6217/6201/6233/6160/5610/5335/6227/3455/6122/6138/3921/5290/6165/6152/5291/6164/6189/6133/5602/3572/6228/6208/6222/6206/2162/6204/100529239/3551/6224/6129/6156/6132/6130/6194/11224/6173/6134/59272/6191/6170",81
"664","up","hsa05012","Parkinson disease","93/1296","245/7064",1.54217293681535e-13,1.03634021353991e-11,9.38290481557128e-12,"11315/7388/515/5710/5692/4720/5686/509/90550/7417/347688/79861/3799/818/1351/64837/4728/6392/5682/1813/4704/283375/3798/1337/10376/517/506/55967/5706/801/4707/9377/7385/1327/4706/5717/5709/5718/201266/10476/4729/2774/498/51079/1340/808/1346/6233/27429/1329/4709/5707/518/4719/5335/2778/514/6647/4731/522/539/29796/7494/4700/4710/55669/4711/7384/291/5602/4717/836/4724/1350/7416/3710/1347/4708/4697/54205/7979/23516/7419/4715/7381/1345/7295/4702/1349/292/4694/54539/293",93
"665","up","hsa05010","Alzheimer disease","119/1296","349/7064",4.09501701142813e-13,2.29320952639976e-11,2.07624546719777e-11,"7388/515/5710/5692/4720/824/1131/2475/5686/10000/509/90550/7417/347688/79861/3799/5532/9776/1351/64837/4728/6392/5682/50507/81029/775/4704/2597/283375/3798/488/1337/7132/7480/10376/517/506/55967/5706/801/4707/1139/9377/7385/487/1327/4706/5595/5717/5709/489/5718/201266/10476/4729/498/51079/1340/808/3643/1346/208/1329/4709/841/80326/5707/5610/57142/5534/518/4719/3667/23236/514/4731/522/351/539/29796/7494/4700/1499/776/4710/5290/4711/5894/7384/5291/291/5602/4717/836/4724/1350/7416/1452/3710/1347/26100/4708/4697/54205/7979/23516/5533/3551/7419/4715/7381/1345/7186/4702/1349/292/4694/54539/293",119
"666","up","hsa05020","Prion disease","89/1296","246/7064",1.20233636120017e-11,5.77121453376079e-10,5.22519110356162e-10,"7388/515/5710/5692/4720/6262/5686/509/90550/7417/347688/79861/3799/5532/90993/1351/10963/64837/4728/6392/5682/775/4704/3798/1337/10376/517/506/55967/5706/4707/9377/7385/1327/4706/5595/5717/5709/5718/10476/4729/498/51079/1340/1346/1329/4709/5707/5534/518/4719/514/6647/4731/522/539/29796/4700/776/4710/5290/4711/7384/5291/291/5602/4717/836/4724/1350/7416/3710/1347/858/4708/4697/54205/7979/5533/7419/4715/7381/1345/4702/1349/292/4694/54539/293",89
"667","up","hsa05208","Chemical carcinogenesis - reactive oxygen species","74/1296","199/7064",1.60363723279902e-10,6.73527637775588e-09,6.09804158261733e-09,"7388/253152/2946/515/4720/4259/10000/509/7417/1351/4728/6392/50507/4704/4257/1337/517/506/55967/4707/9377/7385/1327/4706/5595/9020/10476/4729/498/51079/1340/1346/208/1329/4709/518/4719/6714/514/6647/4731/522/539/29796/4700/4710/5290/4711/5894/7384/65010/5291/5337/291/5602/4717/4724/1350/7416/1347/4233/4708/4697/3551/7419/4715/7381/1345/4702/1349/292/4694/54539/293",74
"668","up","hsa04714","Thermogenesis","77/1296","211/7064",1.9219489867837e-10,7.17527621732581e-09,6.49641236468408e-09,"7388/515/4720/2475/4879/55811/509/5592/51703/90993/1351/4728/6392/10632/4704/84987/1337/5571/517/506/55967/4707/51103/9377/7385/113/1327/4706/1353/10476/4729/498/51079/1340/1346/1329/4709/518/4719/79133/2778/514/4731/522/539/29796/4700/4710/4711/6599/7384/10063/521/10891/4717/4724/91942/1350/1347/29078/107/4708/60/4697/55744/9551/51422/4715/7381/1345/6595/6194/4702/1349/4694/6197/54539",77
"669","up","hsa05016","Huntington disease","93/1296","282/7064",1.30966434223541e-09,4.40047218991099e-08,3.98413678848457e-08,"7388/515/5710/5692/4720/127602/2475/5686/509/7019/7417/347688/79861/3799/90993/9776/1351/64837/4728/6392/5682/4704/3798/1337/10376/517/506/55967/5706/83544/23186/4707/9377/7385/1327/4706/5717/163/5709/1213/5718/10476/4729/498/51079/1340/4294/1346/1329/4709/841/5707/518/4719/23236/7052/514/6647/4731/522/539/29796/4700/4710/4711/7384/291/10891/5602/4717/836/4724/1350/7416/1769/1347/3066/26100/4708/4697/54205/7979/7419/4715/7381/1345/7186/4702/1349/292/4694/54539/293",93
"670","up","hsa04932","Non-alcoholic fatty liver disease","55/1296","142/7064",7.06266825129107e-09,2.15732412039436e-07,1.95321638719916e-07,"7388/4720/10000/1351/4728/6392/4704/1337/7132/5571/55967/4707/9377/7385/1327/4706/4729/51079/1340/3643/1346/208/1329/4709/841/4719/3667/4731/29796/7494/4700/4710/5290/4711/7384/5291/5602/4717/836/4724/1350/1347/4708/4697/54205/51422/3551/4715/7381/1345/7186/4702/1349/4694/54539",55
"671","up","hsa05022","Pathways of neurodegeneration - multiple diseases","128/1296","440/7064",8.92117583672585e-09,2.49792923428324e-07,2.2615963305384e-07,"11315/7388/515/5710/5692/4720/824/127602/6262/1131/2475/5686/509/90550/7417/347688/79861/3799/5532/818/9776/1351/64837/4728/6392/5682/6712/50507/81029/775/4704/3798/488/643246/1337/7132/7480/10376/517/506/55967/5706/83544/801/4287/4707/1139/80208/9377/7385/487/1327/4706/5595/5717/5709/5578/489/5718/10476/4729/498/51079/1340/4294/808/1346/6233/27429/1329/4709/841/80326/5707/5534/518/4719/23236/5335/9217/514/6647/4731/522/351/539/29796/7494/4700/1499/776/4710/55669/4711/5894/7384/291/5602/4717/836/4724/1350/55255/7416/1452/3710/1769/6310/1347/26100/4708/4697/54205/7979/5533/4741/7419/4715/4747/7381/1345/7186/4702/1349/292/4694/54539/293",128
"672","up","hsa05014","Amyotrophic lateral sclerosis","104/1296","338/7064",1.00332468633483e-08,2.59320842006542e-07,2.3478610068888e-07,"7388/515/5710/5692/4720/127602/2475/5686/509/90550/347688/79861/3799/5532/9776/1351/64837/4728/6392/5682/834/4704/3178/3798/57122/643246/1337/7132/10376/517/506/55967/5706/83544/4707/80208/9377/145957/7385/1327/4706/5717/5709/79902/5718/10476/4729/498/51079/1340/1346/1329/4709/5707/5534/518/4719/9217/514/6647/4731/522/539/29796/10762/400916/7494/4700/4710/4711/7384/53371/4717/836/4724/1350/9782/9631/55255/7416/3710/1769/1347/26100/23165/4708/60/4697/54205/7979/5533/4741/3084/4715/4747/7381/1345/8021/7186/4702/1349/4694/54539/56000",104
"673","up","hsa04260","Cardiac muscle contraction","36/1296","79/7064",2.17560381944154e-08,5.2214491666597e-07,4.72743987833538e-07,"7388/476/481/6262/7139/1351/775/488/1337/93589/4633/7168/9377/7385/487/1327/489/1340/59284/1346/478/1329/785/29796/776/55799/483/7384/1350/1347/444/7381/1345/7169/1349/10479",36
"674","up","hsa05017","Spinocerebellar ataxia","44/1296","138/7064",7.8255139952379e-05,0.00175291513493329,0.00158706915412193,"5710/5692/2475/115209/5686/3752/10000/90550/7417/9776/5682/6712/488/2259/5706/4287/487/5717/5709/5578/489/5718/773/208/5707/23369/23236/7494/5290/4976/5291/291/5602/7416/3710/6310/26100/54205/7979/5649/7419/7186/292/293",44
"675","up","hsa04960","Aldosterone-regulated sodium reabsorption","15/1296","33/7064",0.00030961512828098,0.00650191769390059,0.00588676132060548,"476/481/6337/3479/9351/6338/5595/5578/3643/478/3667/483/5290/5291/6446",15
"676","up","hsa03440","Homologous recombination","16/1296","40/7064",0.00111155815929759,0.0219696200896466,0.0198910407453254,"8438/10714/675/5888/641/79728/6117/146956/5889/672/83990/10111/6119/7979/7516/4683",16
"677","up","hsa04814","Motor proteins","49/1296","182/7064",0.00247108157619698,0.0443645194920524,0.0401671244774534,"11004/200132/127602/57576/9928/7139/58/53904/347688/79861/3799/59/7136/7140/64837/79659/4637/3798/55605/10376/4633/83544/7168/9493/4644/4649/29895/4629/3801/51168/140735/4628/8735/4626/399687/4645/51626/4648/4430/4627/56992/64147/3833/1769/4646/830/60/347240/7169",49
"678","up","hsa04919","Thyroid hormone signaling pathway","34/1296","116/7064",0.00250870794746725,0.0443645194920524,0.0401671244774534,"476/481/2475/6513/6258/10000/51196/9440/5213/488/29079/9882/652/1734/487/5595/5578/489/208/478/3685/23236/6714/5335/8202/1499/483/5290/5894/5291/2099/4855/3066/60",34
"679","up","hsa04022","cGMP-PKG signaling pathway","42/1296","152/7064",0.00291186043042166,0.048919255231084,0.0442909297048348,"476/481/4879/10000/5592/7417/5532/90993/5138/2977/775/488/801/487/113/5595/489/808/3643/208/478/5534/3667/23236/776/483/491/5894/2983/291/8654/4208/7416/3710/107/4846/5533/7419/4882/292/492/293",42
"680","up","hsa04261","Adrenergic signaling in cardiomyocytes","41/1296","148/7064",0.0030850084638003,0.0493601354208048,0.0446900975457788,"476/481/6262/7139/10000/55844/818/90993/6330/775/488/93589/4633/801/55012/9252/7168/487/113/5595/5578/489/6324/808/59284/208/478/785/23236/2778/776/55799/483/491/6331/5522/5515/64208/107/7169/492",41
"681","up","hsa04723","Retrograde endocannabinoid signaling","38/1296","139/7064",0.00545764435810427,0.0833531138328652,0.0754669483010591,"4720/4728/775/4704/55967/4707/2562/113/4706/5595/5578/4729/51079/773/4709/4719/23236/4731/4700/776/4710/4711/2557/5602/4717/4724/2559/2554/3710/22999/107/4708/221955/4697/4715/4702/4694/54539",38
"682","up","hsa05146","Amoebiasis","26/1296","87/7064",0.00580072600321831,0.0847410407426674,0.0767235613240316,"3918/7414/1284/1282/384/87/7043/5578/5878/2774/81/7850/3554/2335/23236/2778/3911/5290/5291/836/383/5272/107/3315/3912/22798",26
"683","up","hsa03460","Fanconi anemia pathway","17/1296","51/7064",0.00741298606241169,0.103781804873764,0.0939628496507447,"7398/675/5888/55215/641/116028/2072/79008/79728/2175/6117/146956/5889/672/83990/353497/6119",17
"684","up","hsa04930","Type II diabetes mellitus","14/1296","40/7064",0.00908613002193488,0.120893857661909,0.10945590496332,"2475/6833/775/8835/5315/5595/3643/773/3667/776/5290/5291/5602/3551",14
"685","up","hsa04520","Adherens junction","26/1296","90/7064",0.0093548818428858,0.120893857661909,0.10945590496332,"5906/117178/9411/7414/6934/5908/5787/4633/87/29895/1003/5595/51701/64750/81/3643/9855/6714/7048/1499/1495/4233/60/889/57154/8976",26
"686","up","hsa00020","Citrate cycle (TCA cycle)","11/1296","29/7064",0.0103380281989685,0.128651017587164,0.116479148128729,"2271/55753/6392/1431/1743/3419/4190/5105/4191/1738/5160",11
"687","up","hsa05132","Salmonella infection","59/1296","243/7064",0.0112154961955299,0.133512006291348,0.120880231260023,"10000/6934/347688/79861/3799/64837/6188/330/79659/5058/838/834/3606/2597/5288/51135/3798/7184/7132/4074/10376/4633/3839/11035/302/29895/5595/197259/140735/83547/5878/208/51626/10097/841/10109/10787/27128/1499/2317/5290/5894/5291/5602/836/26999/4671/6500/4646/55770/10095/60/54205/8976/5420/3551/7186/7295/5063",59
"688","up","hsa04973","Carbohydrate digestion and absorption","14/1296","41/7064",0.0115233576858604,0.133512006291348,0.120880231260023,"476/481/10000/208/478/23236/6523/776/483/5290/5291/6476/8972/93432",14
"689","up","hsa05414","Dilated cardiomyopathy","26/1296","92/7064",0.012588111455819,0.140986848305173,0.127647867043218,"6262/7139/4607/775/488/93589/3678/3479/4633/7043/7168/487/113/489/59284/3685/1674/785/2778/776/55799/3672/107/60/7169/1756",26
"690","up","hsa05410","Hypertrophic cardiomyopathy","25/1296","88/7064",0.0133083751448922,0.14424561447367,0.130598316362439,"6262/7139/4607/775/488/93589/5571/3678/3479/4633/7043/7168/487/489/59284/3685/1674/785/776/55799/3672/60/51422/7169/1756",25
